;index;conta_bancaria;descricao;valor;conta_debito;conta_credito
1849;1478;3040;PAGTO DEBITO EM C/C - ELETROBAMA ELETRICA BARRA MA - DEB C/C- 152503-1;253,35;;
1850;1412;3040;PAGTO DEBITO EM C/C - VIVA COMERCIO ATACADISTA DE  - DEB C/C- 152598-2;1000,00;;
1851;1413;3040;PAGTO DEBITO EM C/C - GROW RIO MEDIKA LTDA 40 - DEB C/C- 152611-1;1094,40;;
1852;1414;3040;PAGTO DEBITO EM C/C - COMERCIAL CIRURGICA RIOCLARE - DEB C/C- 152736-1;522,28;;
1853;1415;3040;PAGTO DEBITO EM C/C - COOPERATIVA BARRA MANSA 3791 - DEB C/C- 153054-2;1104,00;;
1854;1416;3040;PAGTO DEBITO EM C/C - GESSO LINE EIRELI ME 10305 - DEB C/C- 153073-1;1988,74;;
1855;1417;3040;PAGTO DEBITO EM C/C - FERNANDES FABRICA DE EMBUTID - DEB C/C- 153113-2;716,38;;
1856;1418;3040;PAGTO DEBITO EM C/C - LIMA AZEVEDO MAGAZINE LTDA M - DEB C/C- 153404-1;184,78;;
1857;1419;3040;PAGTO DEBITO EM C/C - SM SERVICOS MEDICOS E CONSUL - DEB C/C- 153718-1;10558,28;;
1858;1420;3040;RECEBIMENTO BOLETO MARÇO/26 BANCO DO BRASIL  EDUAR - EDUARDO RAMOS;1300,00;;
1859;1421;3040;RECEBIMENTO BOLETO MARÇO/26 BANCO DO BRASIL  EVELI - EDUARDO RAMOS;3250,00;;
1860;1422;3040;RECEBIMENTO BOLETO MARÇO/26 BANCO DO BRASIL  GABRI - GABRIEL S THIAG;650,00;;
1861;1423;3040;RECEBIMENTO BOLETO MARÇO/26 BANCO DO BRASIL  JOSE - JOSE EDUARDO GU;650,00;;
1862;1424;3040;RECEBIMENTO BOLETO MARÇO/26 BANCO DO BRASIL  LETIC - LETICIA MARTINS;2600,00;;
1863;1425;3040;RECEBIMENTO BOLETO MARÇO/26 BANCO DO BRASIL  LETIC - LETICIA STIVANI;1950,00;;
1864;1426;3040;RECEBIMENTO BOLETO MARÇO/26 BANCO DO BRASIL  LIEGE - LIEGE VIDAL;650,00;;
1865;1427;3040;RECEBIMENTO BOLETO MARÇO/26 BANCO DO BRASIL  LUCIA - LUCIANA MARTINS;1300,00;;
1866;1428;3040;RECEBIMENTO BOLETO MARÇO/26 BANCO DO BRASIL  PATRI - PATRICK SILVEIR;650,00;;
1867;1429;3040;REND.DIARIO - REND.DIARIO;0,13;;
1868;1430;3040;RECEBIMENTO BOLETO MAR/26 BANCO DO BRASIL  BARBARA - BARABRA CHIESSE;1300,00;;
1869;1411;3040;PAGTO DEBITO EM C/C - SUPERMED COMERCIO E IMP. DE  - DEB C/C- 152595-2;763,33;;
1870;1431;3040;CREDITO CONVENIO A IDENTIFICAR - CASSI 19316;6,00;;
1871;1410;3040;PAGTO DEBITO EM C/C - SUPERMED COM. E IMPOR. DE PR - DEB C/C- 152594-2;1016,96;;
1872;1408;3040;PAGTO DEBITO EM C/C - BIOSCARE COMERCIO DE MATERIA - DEB C/C- 152528-1;3617,71;;
1873;2386;3040;RECEBIMENTO BOLETO FEV/26 BANCO DO BRASIL  URONEFR - UNE SERV;600,00;;
1874;1390;3040;RECEBIMENTO BOLETO MARÇO/26 BANCO DO BRASIL  ALBER - ALBERTO MESSIAS;650,00;;
1875;1391;3040;RECEBIMENTO BOLETO MARÇO/26 BANCO DO BRASIL  CENTR - CENTRO ORTOPEDI;5656,00;;
1876;1392;3040;PAGTO DEBITO EM C/C - PERFECT TEXTIL COMERCIAL LTD - DEB C/C- 146251-5;4016,77;;
1877;1393;3040;PAGTO DEBITO EM C/C - COMERCIAL CIRURGICA RIOCLARE - DEB C/C- 150385-6;1151,53;;
1878;1394;3040;PAGTO DEBITO EM C/C - JAE ILHA DESCARTAVEIS E LIMP - DEB C/C- 150538-5;1800,00;;
1879;1395;3040;PAGTO DEBITO EM C/C - ONCO PROD DISTRIBUIDORA DE P - DEB C/C- 150543-3;863,20;;
1880;1396;3040;PAGTO DEBITO EM C/C - SEGURO PORTO SEGURO RENOV /5 - DEB C/C- 150813-2;3527,67;;
1881;1397;3040;PAGTO DEBITO EM C/C - SUPERMED COMERCIO E IMP. DE  - DEB C/C- 150846-5;428,63;;
1882;1398;3040;PAGTO DEBITO EM C/C - ENTERAL TERAPIA NUTRICIONAL  - DEB C/C- 151099-2;1068,80;;
1883;1399;3040;PAGTO DEBITO EM C/C - COMERCIAL CIRURGICA RIOCLARE - DEB C/C- 151110-4;1221,06;;
1884;1400;3040;PAGTO DEBITO EM C/C - SOMA MG PRODUTOS HOSPITALARE - DEB C/C- 151134-3;1323,00;;
1885;1401;3040;PAGTO DEBITO EM C/C - ABSOLUTA COM. DE PRODUTOS ME - DEB C/C- 151593-3;606,62;;
1886;1402;3040;PAGTO DEBITO EM C/C - D D SULF DEDETIZACAO CONSERV - DEB C/C- 152021-1;480,00;;
1887;1403;3040;PAGTO DEBITO EM C/C - PROHOSP DISTRIBUIDORA DE MED - DEB C/C- 152057-2;792,00;;
1888;1404;3040;PAGTO DEBITO EM C/C - MEDICAMENTAL HOSPITALAR LTDA - DEB C/C- 152079-2;425,00;;
1889;1405;3040;PAGTO DEBITO EM C/C - ELETROSUL DE BARRA MANSA COM - DEB C/C- 152258-1;118,80;;
1890;1406;3040;PAGTO DEBITO EM C/C - MINI ELETRO LTDA 197129 - DEB C/C- 152366-1;3217,93;;
1891;1407;3040;PAGTO DEBITO EM C/C - PLASTBAMA INDUSTRIA E COMERC - DEB C/C- 152516-2;1773,76;;
1892;1409;3040;PAGTO DEBITO EM C/C - CIRURGICA FERNANDES -COMERCI - DEB C/C- 152565-1;755,36;;
1893;1432;3040;RECEBIMENTO BOLETO MAR/26 BANCO DO BRASIL  CLINICA - CLINICA GINECOL;650,00;;
1894;1433;3040;PAGTO DEBITO EM C/C - MORAES LOPES METALURGICA LTD - DEB C/C- 153814-1;10500,00;;
1895;1434;3040;PAGTO DEBITO EM C/C - CLINICA DE ORTOPEDIA TRAUM.  - DEB C/C- 153928-1;2864,35;;
1896;1459;3040;PAGTO DEBITO EM C/C - SUPERMED COM. E IMPOR. DE PR - DEB C/C- 150866-5;1220,53;;
1897;1460;3040;PAGTO DEBITO EM C/C - CIRURGICA FERNANDES -COMERCI - DEB C/C- 150871-3;769,78;;
1898;1461;3040;PAGTO DEBITO EM C/C - ENTERAL TERAPIA NUTRICIONAL  - DEB C/C- 150872-3;2306,66;;
1899;1462;3040;PAGTO DEBITO EM C/C - ONCO PROD DISTRIBUIDORA DE P - DEB C/C- 150888-3;215,80;;
1900;1463;3040;PAGTO DEBITO EM C/C - PACTUAL COMERCIO DE DESCARTA - DEB C/C- 150890-3;65,75;;
1901;1464;3040;PAGTO DEBITO EM C/C - SUPERMED COM. E IMPOR. DE PR - DEB C/C- 150893-5;923,99;;
1902;1465;3040;PAGTO DEBITO EM C/C - CIRURGICA CENTRAL LTDA 29949 - DEB C/C- 150913-3;573,87;;
1903;1466;3040;PAGTO DEBITO EM C/C - VDA COMERCIO E INDUSTRIA DE  - DEB C/C- 151010-2;4621,20;;
1904;1467;3040;PAGTO DEBITO EM C/C - SUPERMED COM. E IMPOR. DE PR - DEB C/C- 151107-4;598,58;;
1905;1468;3040;PAGTO DEBITO EM C/C - CRISTALIA PROD.QUIM.FARMACEU - DEB C/C- 151200-1;850,00;;
1906;1469;3040;PAGTO DEBITO EM C/C - CRISTALIA PROD.QUIM.FARMACEU - DEB C/C- 151201-1;5800,00;;
1907;1470;3040;PAGTO DEBITO EM C/C - SUPERMED COM. E IMPOR. DE PR - DEB C/C- 151213-4;710,70;;
1908;1471;3040;PAGTO DEBITO EM C/C - RENOVA GRAFICA RAPIDA LTDA 7 - DEB C/C- 151452-2;1078,61;;
1909;1472;3040;PAGTO DEBITO EM C/C - CRISTALIA PROD.QUIM.FARMACEU - DEB C/C- 152035-2;41,65;;
1910;1473;3040;PAGTO DEBITO EM C/C - BIOSCARE COMERCIO DE MATERIA - DEB C/C- 152038-2;529,85;;
1911;1474;3040;PAGTO DEBITO EM C/C - JAE ILHA DESCARTAVEIS E LIMP - DEB C/C- 152053-3;571,76;;
1912;1475;3040;PAGTO DEBITO EM C/C - PACTUAL COMERCIO DE DESCARTA - DEB C/C- 152055-2;807,45;;
1913;1476;3040;PAGTO DEBITO EM C/C - SUPERMED COM. E IMPOR. DE PR - DEB C/C- 152059-4;729,15;;
1914;1477;3040;PAGTO DEBITO EM C/C - F.F. LIMA PARAFUSOS E FERRAM - DEB C/C- 152262-1;170,80;;
1915;1458;3040;PAGTO DEBITO EM C/C - PACTUAL COMERCIO DE DESCARTA - DEB C/C- 150544-3;364,50;;
1916;1457;3040;PAGTO DEBITO EM C/C - MEDKA DISTRIBUIDORA HOSPITAL - DEB C/C- 150540-3;781,86;;
1917;1456;3040;PAGTO DEBITO EM C/C - DISTRIBUIDORA JUST IN TIME L - DEB C/C- 150531-3;2080,00;;
1918;1455;3040;PAGTO DEBITO EM C/C - CRISTALIA PROD.QUIM.FARMACEU - DEB C/C- 150529-3;1200,27;;
1919;1435;3040;RECEBIMENTO BOLETO MAR/26 BANCO DO BRASIL  ERICA B - ERICA DA CUNHA;1300,00;;
1920;1436;3040;CREDITO CONVENIO A IDENTIFICAR - FUSEX 19210;199,28;;
1921;1437;3040;CREDITO CONVENIO A IDENTIFICAR - FUSEX 19211;139,67;;
1922;1438;3040;CREDITO CONVENIO A IDENTIFICAR - FUSEX 19213;252,50;;
1923;1439;3040;CREDITO CONVENIO A IDENTIFICAR - FUSEX 19227;90,15;;
1924;1756;3040;PAGTO DEBITO EM C/C - NOVA LINEA COMERCIO DE PRODU - DEB C/C- 151128-3;1339,66;;
1925;1441;3040;RECEBIMENTO BOLETO MAR/26 BANCO DO BRASIL  MARIZA - MARIZA MARCON;2600,00;;
1926;1442;3040;REND.DIARIO - REND.DIARIO;0,14;;
1927;1443;3040;RECEBIMENTO BOLETO MAR/26 BANCO DO BRASIL  VALERIA - VALERIA DOS SAN;650,00;;
1928;1570;3040;PAGTO DEBITO EM C/C - NOGMIX DISTRIBUIDORA DE ALIM - DEB C/C- 153289-2;243,25;;
1929;1444;3040;RECEBIMENTO BOLETO MAR/26 BANCO DO BRASIL  ALBERTO - ALBERTO ISAAC;650,00;;
1930;1446;3040;PAGTO DEBITO EM C/C - PERFECT TEXTIL COMERCIAL LTD - DEB C/C- 141684-6;2966,30;;
1931;1447;3040;PAGTO DEBITO EM C/C - P L POSTES LTDA 119 - DEB C/C- 142274-7;4083,33;;
1932;1448;3040;PAGTO DEBITO EM C/C - FERRAMAR COMERCIAL DE AÇO LT - DEB C/C- 146209-4;741,50;;
1933;1449;3040;PAGTO DEBITO EM C/C - PACTUAL COMERCIO DE DESCARTA - DEB C/C- 149091-4;977,30;;
1934;1450;3040;PAGTO DEBITO EM C/C - PACTUAL COMERCIO DE DESCARTA - DEB C/C- 149410-4;149,40;;
1935;1451;3040;PAGTO DEBITO EM C/C - MEDKA DISTRIBUIDORA HOSPITAL - DEB C/C- 150395-6;1302,86;;
1936;1452;3040;PAGTO DEBITO EM C/C - PACTUAL COMERCIO DE DESCARTA - DEB C/C- 150404-3;840,00;;
1937;1453;3040;PAGTO DEBITO EM C/C - NUTRIC NUTRICIONAL COMERCIO  - DEB C/C- 150489-3;148,54;;
1938;1454;3040;PAGTO DEBITO EM C/C - MY MED DISTRIBUIDORA DE MEDI - DEB C/C- 150521-6;1846,67;;
1939;1445;3040;RECEBIMENTO BOLETO MAR/26 BANCO DO BRASIL  ANA PAU - ANA P FERREIRA;650,00;;
1940;1571;3040;PAGTO DEBITO EM C/C - UNICRED - MASTERCARD CARTAO/ - DEB C/C- 153646-1;30349,74;;
1941;1440;3040;RECEBIMENTO BOLETO MAR/26 BANCO DO BRASIL  UROGIN0 - JM URO GIM;650,00;;
1942;1573;3040;PAGTO DEBITO EM C/C - EVELINE MARIA DE MELO VIEIRA - DEB C/C- 154210-1;9736,38;;
1943;1689;3040;PAGTO DEBITO EM C/C - CRISTALIA PROD.QUIM.FARMACEU - DEB C/C- 148515-6;59,96;;
1944;1690;3040;PAGTO DEBITO EM C/C - COMERCIAL CIRURGICA RIOCLARE - DEB C/C- 150385-7;1151,53;;
1945;1691;3040;PAGTO DEBITO EM C/C - MY MED DISTRIBUIDORA DE MEDI - DEB C/C- 150521-7;1846,66;;
1946;1692;3040;PAGTO DEBITO EM C/C - CRISTALIA PROD.QUIM.FARMACEU - DEB C/C- 150858-3;291,55;;
1947;1693;3040;PAGTO DEBITO EM C/C - PACTUAL COMERCIO DE DESCARTA - DEB C/C- 150861-3;1184,72;;
1948;1694;3040;PAGTO DEBITO EM C/C - NUTRIC NUTRICIONAL COMERCIO  - DEB C/C- 150886-3;205,24;;
1949;1695;3040;PAGTO DEBITO EM C/C - NUTRIC NUTRICIONAL COMERCIO  - DEB C/C- 150887-3;113,66;;
1950;1696;3040;PAGTO DEBITO EM C/C - E-DRUMOND IMPRESSOS PERSONAL - DEB C/C- 150918-3;399,00;;
1951;1688;3040;PAGTO DEBITO EM C/C - PLANIMASTER EDUCACAO E TECNO - DEB C/C- 137070-8;272,38;;
1952;1697;3040;PAGTO DEBITO EM C/C - GROW RIO MEDIKA LTDA 25 - DEB C/C- 150923-4;1600,75;;
1953;1699;3040;PAGTO DEBITO EM C/C - JOELI URBANIZAÇÃO LTDA 22 - DEB C/C- 151047-3;8568,00;;
1954;1700;3040;PAGTO DEBITO EM C/C - SUPERMED COM. E IMPOR. DE PR - DEB C/C- 151107-5;598,58;;
1955;1701;3040;PAGTO DEBITO EM C/C - SUPERMED COM. E IMPOR. DE PR - DEB C/C- 151213-5;710,70;;
1956;1702;3040;PAGTO DEBITO EM C/C - SUPERMED COM. E IMPOR. DE PR - DEB C/C- 152059-5;729,15;;
1957;1703;3040;PAGTO DEBITO EM C/C - ABSOLUTA COM. DE PRODUTOS ME - DEB C/C- 152523-2;828,00;;
1958;1704;3040;PAGTO DEBITO EM C/C - JAE ILHA DESCARTAVEIS E LIMP - DEB C/C- 152538-3;1632,68;;
1959;1705;3040;PAGTO DEBITO EM C/C - JAE ILHA DESCARTAVEIS E LIMP - DEB C/C- 152539-3;2400,65;;
1960;1706;3040;PAGTO DEBITO EM C/C - POLAR FIX INDUSTRIA E COMERC - DEB C/C- 152625-2;730,66;;
1961;1698;3040;PAGTO DEBITO EM C/C - MEDKA DISTRIBUIDORA HOSPITAL - DEB C/C- 150928-4;1560,00;;
1962;1687;3040;RECEBIMENTO BOLETO MAR/26 BANCO DO BRASIL  ALINE R - ALINE BARBOSA;365,00;;
1963;1686;3040;REND.DIARIO - REND.DIARIO;0,13;;
1964;1685;3040;RECEBIMENTO BOLETO MAR/26 BANCO DO BRASIL  MIGUEL - MIGUEL TEPEDINO;1950,00;;
1965;1666;3040;PAGTO DEBITO EM C/C - CIRURGICA CENTRAL LTDA 30240 - DEB C/C- 153272-1;534,66;;
1966;1667;3040;PAGTO DEBITO EM C/C - MULTIFARMA COMERCIAL LTDA 28 - DEB C/C- 153288-1;1836,00;;
1967;1668;3040;PAGTO DEBITO EM C/C - SUPERMED COMERCIO E IMP. DE  - DEB C/C- 153295-1;718,65;;
1968;1669;3040;PAGTO DEBITO EM C/C - SUPERMED COMERCIO E IMP. DE  - DEB C/C- 153296-1;531,03;;
1969;1670;3040;PAGTO DEBITO EM C/C - URGENCIA HOSPITAL CRUZ DISTR - DEB C/C- 153297-1;511,00;;
1970;1671;3040;PAGTO DEBITO EM C/C - MONTSERRT COMERCIAL IMPORTAD - DEB C/C- 153408-1;743,00;;
1971;1672;3040;PAGTO DEBITO EM C/C - STERIFARMA PRODUTOS CIRURGIC - DEB C/C- 153413-1;567,32;;
1972;1673;3040;PAGTO DEBITO EM C/C - NOGMIX DISTRIBUIDORA DE ALIM - DEB C/C- 153847-1;450,35;;
1973;1674;3040;PAGTO DEBITO EM C/C - LIGHT SERVICOS DE ELETRICIDA - DEB C/C- 154443-1;545,74;;
1974;1675;3040;PAGTO DEBITO EM C/C - ELMED X COMERCIO DE MATERIAI - DEB C/C- 154466-1;25000,00;;
1975;1676;3040;PAGTO DEBITO EM C/C - ELMED X COMERCIO DE MATERIAI - DEB C/C- 154467-1;1120,00;;
1976;1677;3040;PAGTO DEBITO EM C/C - ELMED X COMERCIO DE MATERIAI - DEB C/C- 154468-1;2000,00;;
1977;1678;3040;PAGTO DEBITO EM C/C - DEVAN PRESENTES LTDA ABRIL 2 - DEB C/C- 154541-1;252,30;;
1978;1679;3040;PAGTO DEBITO EM C/C - FDT COMERCIO DE TINTAS E MAT - DEB C/C- 154553-1;536,00;;
1979;1754;3040;PAGTO DEBITO EM C/C - DISTRIBUIDORA JUST IN TIME L - DEB C/C- 151117-3;1560,00;;
1980;1681;3040;PAGTO DEBITO EM C/C - SUPRISUL MATERIAIS PARA ESCR - DEB C/C- 154562-1;190,00;;
1981;1682;3040;PAGTO DEBITO EM C/C - FERNANDES FABRICA DE EMBUTID - DEB C/C- 154585-1;242,28;;
1982;1683;3040;PAGTO DEBITO EM C/C - COOPERATIVA BARRA MANSA 3798 - DEB C/C- 154608-1;1260,00;;
1983;1684;3040;PAGTO DEBITO EM C/C - MAVA DISTRIBUIDORA DE FRIOS  - DEB C/C- 154609-1;426,96;;
1984;1708;3040;PAGTO DEBITO EM C/C - THYSSENKRUPP ELEVADORES SA 2 - DEB C/C- 152925-1;4231,83;;
1985;1709;3040;PAGTO DEBITO EM C/C - JAE ILHA DESCARTAVEIS E LIMP - DEB C/C- 153044-2;2366,35;;
1986;1710;3040;PAGTO DEBITO EM C/C - CEREAIS BRAMIL LTDA 15885 - DEB C/C- 153052-1;256,86;;
1987;1711;3040;PAGTO DEBITO EM C/C - MEDICAMENTAL HOSPITALAR LTDA - DEB C/C- 153060-1;168,00;;
1988;1735;3040;PAGTO DEBITO EM C/C - ARBA DE VOLTA REDONDA TECNOL - DEB C/C- 154710-1;934,50;;
1989;1736;3040;PAGTO DEBITO EM C/C - POSTO NACOES UNIDAS LTDA 007 - DEB C/C- 154739-1;35,98;;
1990;1737;3040;REND.DIARIO - REND.DIARIO;0,13;;
1991;1738;3040;TRANSF. C/C 004905 PARA 3040 BORD. 4045 - T-217758;150000,00;;
1992;1739;3040;PAGTO DEBITO EM C/C - CRISTALIA PROD.QUIM.FARMACEU - DEB C/C- 148516-6;94,97;;
1993;1740;3040;PAGTO DEBITO EM C/C - CRISTALIA PROD.QUIM.FARMACEU - DEB C/C- 148517-6;351,95;;
1994;1741;3040;PAGTO DEBITO EM C/C - PERFECT TEXTIL COMERCIAL LTD - DEB C/C- 148860-3;516,32;;
1995;1742;3040;PAGTO DEBITO EM C/C - CRISTALIA PROD.QUIM.FARMACEU - DEB C/C- 148950-5;868,00;;
1996;1743;3040;PAGTO DEBITO EM C/C - PRINT GRAFICA LTDA 1257 - DEB C/C- 148968-5;2653,71;;
1997;1744;3040;PAGTO DEBITO EM C/C - PACTUAL COMERCIO DE DESCARTA - DEB C/C- 150209-4;772,18;;
1998;1745;3040;PAGTO DEBITO EM C/C - ELITE CIRURGICA COMERCIO DE  - DEB C/C- 150222-1;1160,00;;
1999;1746;3040;PAGTO DEBITO EM C/C - DISTRIBUIDORA JUST IN TIME L - DEB C/C- 150390-4;1040,00;;
2000;1747;3040;PAGTO DEBITO EM C/C - MEDICAMENTAL HOSPITALAR LTDA - DEB C/C- 150926-3;840,56;;
2001;1748;3040;PAGTO DEBITO EM C/C - MEDICAMENTAL HOSPITALAR LTDA - DEB C/C- 150927-3;1200,32;;
2002;1749;3040;PAGTO DEBITO EM C/C - CIRURGICA CENTRAL LTDA 29989 - DEB C/C- 151095-3;854,98;;
2003;1750;3040;PAGTO DEBITO EM C/C - CIRURGICA CENTRAL LTDA 29990 - DEB C/C- 151096-3;493,78;;
2004;1751;3040;PAGTO DEBITO EM C/C - CRISTALIA PROD.QUIM.FARMACEU - DEB C/C- 151097-3;291,55;;
2005;1752;3040;PAGTO DEBITO EM C/C - DISK MED PADUA DISTRIBUIDORA - DEB C/C- 151098-2;286,42;;
2006;1753;3040;PAGTO DEBITO EM C/C - FRESENIUS KABI BRASIL LTDA 1 - DEB C/C- 151100-3;2529,72;;
2007;1734;3040;PAGTO DEBITO EM C/C - G L DUARTE MULTIMIDIA LTDA 6 - DEB C/C- 154708-1;1770,00;;
2008;1665;3040;PAGTO DEBITO EM C/C - ONCO PROD DISTRIBUIDORA DE P - DEB C/C- 153258-1;647,40;;
2009;1733;3040;PAGTO DEBITO EM C/C - JOAO CARLOS HENRIQUES PRO LA - DEB C/C- 154704-1;2057,00;;
2010;1731;3040;PAGTO DEBITO EM C/C - COPIAS SANMAR EIRELI - ME 22 - DEB C/C- 154647-1;522,34;;
2011;1712;3040;PAGTO DEBITO EM C/C - MEDKA DISTRIBUIDORA HOSPITAL - DEB C/C- 153061-1;452,70;;
2012;1713;3040;PAGTO DEBITO EM C/C - CRISTALIA PROD.QUIM.FARMACEU - DEB C/C- 153108-1;686,54;;
2013;1714;3040;PAGTO DEBITO EM C/C - MEDICAMENTAL HOSPITALAR LTDA - DEB C/C- 153114-1;1008,68;;
2014;1715;3040;PAGTO DEBITO EM C/C - MESSER GASES LTDA 161612 - DEB C/C- 153257-1;3851,97;;
2015;1716;3040;PAGTO DEBITO EM C/C - JAE ILHA DESCARTAVEIS E LIMP - DEB C/C- 153281-1;1900,88;;
2016;1717;3040;PAGTO DEBITO EM C/C - SUPERMED COM. E IMPOR. DE PR - DEB C/C- 153294-1;690,13;;
2017;1718;3040;PAGTO DEBITO EM C/C - J ARAUJO DISTRIBUIDORA IMPOR - DEB C/C- 153310-1;1490,57;;
2018;1719;3040;PAGTO DEBITO EM C/C - AIR LIQUIDE BRASIL LTDA 1759 - DEB C/C- 153388-1;12402,00;;
2019;1720;3040;PAGTO DEBITO EM C/C - COMERCIAL CIRURGICA RIOCLARE - DEB C/C- 153395-1;1145,00;;
2020;1721;3040;PAGTO DEBITO EM C/C - INDALABOR INDAIA LABORATORIO - DEB C/C- 153402-1;1188,18;;
2021;1722;3040;PAGTO DEBITO EM C/C - TOTAL PASS PARTICIPACOES LTD - DEB C/C- 153475-1;4702,50;;
2022;1723;3040;PAGTO DEBITO EM C/C - COOPERATIVA BARRA MANSA 3797 - DEB C/C- 153799-2;1301,65;;
2023;1724;3040;PAGTO DEBITO EM C/C - SEMART BM SERVIÇOS MÉDICOS D - DEB C/C- 154374-2;2412,31;;
2024;1725;3040;PAGTO DEBITO EM C/C - LIGHT SERVICOS DE ELETRICIDA - DEB C/C- 154415-1;16604,31;;
2025;1726;3040;PAGTO DEBITO EM C/C - ELETRON X COMERCIO E SERVICO - DEB C/C- 154418-1;2815,50;;
2026;1727;3040;PAGTO DEBITO EM C/C - CESAR MIRANDA SERVICOS CONTA - DEB C/C- 154422-1;12926,00;;
2027;1728;3040;PAGTO DEBITO EM C/C - CDI BARRA PRODUTOS - IMPORTA - DEB C/C- 154543-1;2000,02;;
2028;1729;3040;PAGTO DEBITO EM C/C - SUPRISUL MATERIAIS PARA ESCR - DEB C/C- 154563-1;190,00;;
2029;1730;3040;PAGTO DEBITO EM C/C - POSTO NACOES UNIDAS LTDA 857 - DEB C/C- 154646-1;1538,76;;
2030;1732;3040;PAGTO DEBITO EM C/C - M & P SERVICOS MEDICOS S/S L - DEB C/C- 154689-1;17472,00;;
2031;1664;3040;PAGTO DEBITO EM C/C - CRISTALIA PROD.QUIM.FARMACEU - DEB C/C- 153247-1;420,08;;
2032;1680;3040;PAGTO DEBITO EM C/C - SUPRISUL MATERIAIS PARA ESCR - DEB C/C- 154561-1;190,00;;
2033;1662;3040;PAGTO DEBITO EM C/C - ONCO PROD DISTRIBUIDORA DE P - DEB C/C- 153119-1;3654,34;;
2034;1597;3040;RECEBIMENTO BOLETO MAR/26 BANCO DO BRASIL  OLAVO07 - OLAVO;650,00;;
2035;1598;3040;RECEBIMENTO BOLETO MAR/26 BANCO DO BRASIL  PAULA S - PAULA SOUZA;650,00;;
2036;1599;3040;REND.DIARIO - REND.DIARIO;0,13;;
2037;1600;3040;RECEBIMENTO BOLETO MAR/26 BANCO DO BRASIL  SARAH S - SARAH SANTOS;1300,00;;
2038;1601;3040;RECEBIMENTO BOLETO MAR/26 BANCO DO BRASIL  SEO07/0 - SEO;6000,00;;
2039;1663;3040;PAGTO DEBITO EM C/C - SUPERMED COM. E IMPOR. DE PR - DEB C/C- 153121-1;838,44;;
2040;1603;3040;RECEBIMENTO BOLETO MAR/26 BANCO DO BRASIL  TICIANI - TICIANI RIOS;650,00;;
2041;1604;3040;RECEBIMENTO BOLETO MAR/26 BANCO DO BRASIL  VITOR C - VITOR CAMPOS RI;650,00;;
2042;1605;3040;PAGTO DEBITO EM C/C - GESSO LINE EIRELI ME 10208 - DEB C/C- 150248-5;5000,00;;
2043;1606;3040;PAGTO DEBITO EM C/C - DISTRIBUIDORA JUST IN TIME L - DEB C/C- 150389-4;2600,00;;
2044;1607;3040;PAGTO DEBITO EM C/C - F&F DISTRIBUIDORA  DE PRODUT - DEB C/C- 150921-2;641,25;;
2045;1608;3040;PAGTO DEBITO EM C/C - COMERCIAL CIRURGICA RIOCLARE - DEB C/C- 151110-5;1221,06;;
2046;1609;3040;PAGTO DEBITO EM C/C - PLASTBAMA INDUSTRIA E COMERC - DEB C/C- 152516-3;1773,76;;
2047;1610;3040;PAGTO DEBITO EM C/C - REFRIGERAÇAO NOVOCLIMA DE BA - DEB C/C- 152546-2;564,33;;
2048;1611;3040;PAGTO DEBITO EM C/C - MEDKA DISTRIBUIDORA HOSPITAL - DEB C/C- 152584-2;1887,60;;
2049;1612;3040;PAGTO DEBITO EM C/C - SUPERMED COM. E IMPOR. DE PR - DEB C/C- 152594-3;1016,96;;
2050;1613;3040;PAGTO DEBITO EM C/C - SUPERMED COMERCIO E IMP. DE  - DEB C/C- 152596-2;770,37;;
2051;1614;3040;PAGTO DEBITO EM C/C - GROW RIO MEDIKA LTDA 40 - DEB C/C- 152611-2;1094,40;;
2052;1615;3040;PAGTO DEBITO EM C/C - GESSO LINE EIRELI ME 10288 - DEB C/C- 152704-1;2845,80;;
2053;1596;3040;RECEBIMENTO BOLETO MAR/26 BANCO DO BRASIL  MARIA D - Mª DE FATIMA;1950,00;;
2054;1616;3040;PAGTO DEBITO EM C/C - COMERCIAL CIRURGICA RIOCLARE - DEB C/C- 152736-2;522,28;;
2055;1595;3040;RECEBIMENTO BOLETO MAR/26 BANCO DO BRASIL  MARIANA - MARIANA BAPTIST;650,00;;
2056;1593;3040;RECEBIMENTO BOLETO MAR/26 BANCO DO BRASIL  LUCIANA - LUCIANA MARINHO;650,00;;
2057;1574;3040;PAGTO DEBITO EM C/C - RIBEIRO MATTOS SERVICOS MEDI - DEB C/C- 154211-1;8300,00;;
2058;1575;3040;PAGTO DEBITO EM C/C - MARIANA FREITAS SERVIÇOS MED - DEB C/C- 154218-1;2900,34;;
2059;1576;3040;PAGTO DEBITO EM C/C - MAGALUPAY INSTITUICAO DE PAG - DEB C/C- 154389-1;1384,35;;
2060;1577;3040;PAGTO DEBITO EM C/C - MERCADOPAGO.COM REPRESENTACO - DEB C/C- 154393-1;152,95;;
2061;1578;3040;PAGTO DEBITO EM C/C - MERCADOPAGO.COM REPRESENTACO - DEB C/C- 154400-1;1504,04;;
2062;1579;3040;PAGTO DEBITO EM C/C - MERCADOPAGO.COM REPRESENTACO - DEB C/C- 154401-1;427,29;;
2063;1580;3040;PAGTO DEBITO EM C/C - LIGHT SERVICOS DE ELETRICIDA - DEB C/C- 154441-1;33,95;;
